Page ID,Page name,Disclaimer,Amount spent (IDR),Number of ads in Library
100745397005333,Hisense,These ads ran without a disclaimer,438,2
121915091843684,"Mrs India International, Shilpi Awasthi",These ads ran without a disclaimer,438,1
110807438602372,Steno Research,These ads ran without a disclaimer,435,1
107524265071266,growthplus.asia,These ads ran without a disclaimer,434,1
111849270941917,アジア地政学プログラム,These ads ran without a disclaimer,432,1
103183771626977,RizaGerong PH,These ads ran without a disclaimer,432,1
48941949546,Global Network of Religions for Children (GNRC),These ads ran without a disclaimer,431,1
112447346962660,"Алёна Маснева, пишу и хихикаю",These ads ran without a disclaimer,430,2
104356069147271,SCG International Corporation,These ads ran without a disclaimer,430,2
214718245218865,Chiangmai Life Architects & Construction CLA & CLC,These ads ran without a disclaimer,430,2
743110825870303,PropertyGuru Asia Real Estate Summit,These ads ran without a disclaimer,430,2
101920962698369,Jasmine Konveksi,These ads ran without a disclaimer,429,1
103355738260563,Hibless Wedding,These ads ran without a disclaimer,429,1
115389493174883,seto.ariebowo,These ads ran without a disclaimer,426,1
107300685024805,Palestine will be free,These ads ran without a disclaimer,421,1
170279823750522,Informasi Keren,These ads ran without a disclaimer,420,1
108136128019101,Majelis Safina,These ads ran without a disclaimer,420,1
1305326006199334,Alafave,These ads ran without a disclaimer,419,1
107173698926440,Rindiendo en casa,These ads ran without a disclaimer,416,6
110289908125802,togetheresummit,These ads ran without a disclaimer,415,1
765302097170348,Línea Cero,These ads ran without a disclaimer,413,1
104323707902031,riauaktual,These ads ran without a disclaimer,412,2
763097837185993,Instituto Reformado de São Paulo,These ads ran without a disclaimer,410,14
809402959431323,I Wayan Adi Arnawa,These ads ran without a disclaimer,410,1
107444342282249,Dog Rescue Foundation,These ads ran without a disclaimer,410,1
605699686487185,Inspirasi Kristen Indonesia,These ads ran without a disclaimer,410,1
104499791365849,Kabarbumi.com,"Moch Hajar, S.PI",409,1
111725971761176,crystalcat.ish,These ads ran without a disclaimer,407,1
101450968245869,Thien Moc Huong - Agarwood Jewelry,These ads ran without a disclaimer,405,1
107375721412637,Bibit Store,These ads ran without a disclaimer,399,1
108692108213983,Tiamimo,These ads ran without a disclaimer,397,1
102304715190750,Mohamed Abd Elghaffar,These ads ran without a disclaimer,395,1
421797851184369,Ali Jamal,These ads ran without a disclaimer,393,1
110569377517716,Biogasthailand,These ads ran without a disclaimer,387,4
110380870656483,LS ELECTRIC,These ads ran without a disclaimer,384,1
105269042438476,amarta_gandaria,These ads ran without a disclaimer,383,1
107028828443398,Coblos nomer satu,These ads ran without a disclaimer,383,1
104121042603762,Sparkling Wenling,These ads ran without a disclaimer,382,1
106593784526801,Artem Konsalting,These ads ran without a disclaimer,380,4
113256747126956,Creator master,These ads ran without a disclaimer,380,1
107233117416957,Gelora Sulut,These ads ran without a disclaimer,378,1
108535778792153,Evang. Akwaha,These ads ran without a disclaimer,375,1
105256481178608,m.imamsatriajati92,These ads ran without a disclaimer,374,1
103301602505747,Developing Dominica,These ads ran without a disclaimer,371,1
108825948476259,ZuuVizion,These ads ran without a disclaimer,369,1
104239917949339,Kendarikotagoid,These ads ran without a disclaimer,368,1
100426728752988,Функциональная нормализация веса и пищевого поведения,These ads ran without a disclaimer,366,1
102897051488822,Heri Sebayang Untuk Tanah Karo,These ads ran without a disclaimer,366,2
814948921988826,Благотворительный Фонд «В Ответе За Будущее»,These ads ran without a disclaimer,366,2
106526758188287,Бизнес тусовка,These ads ran without a disclaimer,366,1
255877588393455,Правое полушарие Интроверта,These ads ran without a disclaimer,366,3
108202437768935,Маркетинговое Агенство Tasty Leads,These ads ran without a disclaimer,366,1
736825273063943,LeGreen Hotel & Suite,These ads ran without a disclaimer,365,1
112270047268585,MUSI RAWAS,These ads ran without a disclaimer,363,1
101194083337799,UiTV Connect,These ads ran without a disclaimer,362,1
188236564542293,기아(Kia),These ads ran without a disclaimer,362,2
313970998656145,Cities Development Initiative for Asia (CDIA),These ads ran without a disclaimer,362,1
104363065187510,Zoneprinting,These ads ran without a disclaimer,361,1
104079142218704,garix_gamest,These ads ran without a disclaimer,359,3
108833545381160,plakatsurabayaasli,These ads ran without a disclaimer,359,1
115853653136468,Aiosell,These ads ran without a disclaimer,359,1
1265934640101803,International Solar Alliance,These ads ran without a disclaimer,359,1
101056278194702,Blossoms Mother&Child Hospital,These ads ran without a disclaimer,359,1
1885468745064932,UNI,These ads ran without a disclaimer,359,1
1590942954320697,BuzCat,These ads ran without a disclaimer,359,1
410071292351341,Vattikuti Foundation,These ads ran without a disclaimer,357,2
110739881243771,AIO Social Media Browser,These ads ran without a disclaimer,356,2
105179731625342,Emociones TV,These ads ran without a disclaimer,355,1
1182825895139574,Medan Bersama Bobby,These ads ran without a disclaimer,354,2
350799372831457,Fahmil WK. DPRD Kampar,These ads ran without a disclaimer,353,1
108517825236374,Flyingdove Empowerment,These ads ran without a disclaimer,353,1
111487788215632,Jaksapedia,These ads ran without a disclaimer,348,1
100250911876042,Live Long Nature Travel,These ads ran without a disclaimer,347,1
104712092197787,Phòng Khám Da - Đạt Chuẩn CRT Quốc Tế,These ads ran without a disclaimer,347,1
1063400997099692,Школа Карьерного Менеджмента,These ads ran without a disclaimer,346,2
102543538545700,รับสมัคร นักศึกษา ภาคพิเศษ ปตรี ปโท  By อ.ศิริวรรณ วันทมาตย์,These ads ran without a disclaimer,344,1
103170791812367,اردو NEWJ,These ads ran without a disclaimer,342,1
345369522637752,Suaradamai.com,These ads ran without a disclaimer,342,1
2232952253692654,The Rainbow Desk,These ads ran without a disclaimer,339,1
104445971773668,TAIHEN Việc Làm,These ads ran without a disclaimer,337,3
111503803593541,Hong Kong Laureate Forum 香港桂冠論壇,These ads ran without a disclaimer,336,1
220247148525333,Rabindranath Tagore Literary Prize,These ads ran without a disclaimer,326,1
106342304496561,Tambah ManTap,Stevie Recaldo Karimang,326,1
1182128755219778,Japan Forward,These ads ran without a disclaimer,324,1
102742711726290,every_morning_asia,These ads ran without a disclaimer,324,1
1578316089122947,Ioana Gomoi,These ads ran without a disclaimer,324,1
136353906985487,Modern furniture,These ads ran without a disclaimer,323,3
110398968367258,Novidades,These ads ran without a disclaimer,322,5
100410379387262,Yanto Plafon Pvc,These ads ran without a disclaimer,321,1
102867029358705,endykurniawan,These ads ran without a disclaimer,315,1
1445916698972277,"Solibri, Inc.",These ads ran without a disclaimer,315,1
101690555263014,Thoughts Crystal,These ads ran without a disclaimer,310,1
112622754385987,Dinas Sosial Kabupaten Kaur,These ads ran without a disclaimer,308,2
413711166082049,Центр Медицинского Туризма Каннам,These ads ran without a disclaimer,308,1
114131227126335,Radio KP,These ads ran without a disclaimer,307,3
107601834737964,_ta_samaya_reads_,These ads ran without a disclaimer,307,2
1609508689343669,HUMAS DPP IWAPI,These ads ran without a disclaimer,307,1
814467618682417,The Bale,These ads ran without a disclaimer,306,1
162499977707493,Relawan Bang Heri Koswara,These ads ran without a disclaimer,304,1
102178144925183,Shirdi naga sai mandir yelahanka old town,These ads ran without a disclaimer,301,2
111122617009433,Gelora Indonesia Luwu Timur,These ads ran without a disclaimer,298,1
2220584944850328,Kaos murah,These ads ran without a disclaimer,295,1
104562114696294,PSI Kabupaten Bekasi,These ads ran without a disclaimer,294,1
123519421070204,Shiloh Israel Children's Fund,These ads ran without a disclaimer,293,1
485073984885181,Republik Lucu,These ads ran without a disclaimer,293,2
113283653765134,voxpopulipublicists,These ads ran without a disclaimer,293,1
399754700104901,The CEO Magazine,These ads ran without a disclaimer,293,3
109955458264072,Boszy,Erisy Syawiril Ammah,292,2
100417904777642,Joe Ramdan,These ads ran without a disclaimer,291,1
101715568449040,Wani Masagi Selatan Coblos no 4,These ads ran without a disclaimer,291,1
125016538894696,Jižní Čechy baví,These ads ran without a disclaimer,290,1
100550509260967,"Masjid Al Mujahidin Batang Malas, Kab. Kep. Meranti: Antik & Bersejarah",These ads ran without a disclaimer,286,1
107201581000348,Blessing Ene Gabriel,These ads ran without a disclaimer,286,2
388229825279966,Hifuturegroup,These ads ran without a disclaimer,285,1
113152683790203,pecinta.kopisehat,These ads ran without a disclaimer,284,1
530305363827156,UNLEASH,These ads ran without a disclaimer,283,8
105143981952671,Jewish Peoplehood עמיות יהודית,These ads ran without a disclaimer,283,1
102341921819487,Mana Sena,These ads ran without a disclaimer,282,1
112400147222261,Pengobatan alat vital jogja,These ads ran without a disclaimer,281,1
112254766830872,Custom_Official,These ads ran without a disclaimer,279,1
106691624715679,Hyprgame,These ads ran without a disclaimer,278,1
104789431213790,Qlearing.com,These ads ran without a disclaimer,278,1
110322518260696,Indonesia Legal Solution,These ads ran without a disclaimer,276,1
104320558755210,نقاء الطاقة,These ads ran without a disclaimer,276,1
147691820754999,e_shwari,These ads ran without a disclaimer,273,1
1932923083685534,Юлия Глушинска-Думрауф,These ads ran without a disclaimer,273,1
1910228719245454,تحالف المنظمات السورية غير الحكومية - Syrian NGO Alliance,These ads ran without a disclaimer,272,1
100627625459912,Live Music Barbar Intoleran Taman Kartini dan Brigjend Katamso Sragen,These ads ran without a disclaimer,267,1
135724373818706,Berbagi Info,These ads ran without a disclaimer,266,2
106496161813504,Sultan Marjanie S. Macasalong,These ads ran without a disclaimer,265,1
102958609052783,fransiskus.ason,These ads ran without a disclaimer,265,1
648046801909569,GTG Visa Consultancy Services,These ads ran without a disclaimer,265,1
105488721840607,ICI Asia,These ads ran without a disclaimer,265,1
236665966423105,Insurance Institute for Asia and the Pacific Inc.,These ads ran without a disclaimer,265,1
104585528521845,"Pepep Mulyana, S.Pd",These ads ran without a disclaimer,263,1
100788858335127,Isa,These ads ran without a disclaimer,263,1
109752768330109,Allegiant Sport Apparel,These ads ran without a disclaimer,262,1
367364947175316,Kafilah Gaming,These ads ran without a disclaimer,259,1
105813935050749,The Munsif Daily,These ads ran without a disclaimer,256,1
212428362170262,"NGO & Civil Society Center, Asian Development Bank ADB",These ads ran without a disclaimer,254,2
111239585139481,canadian_immigration_attorney,These ads ran without a disclaimer,254,1
113178650042097,Olamide joy,These ads ran without a disclaimer,254,1
101322056124778,arie_salien,These ads ran without a disclaimer,254,1
106943817654980,Coffee Fams,These ads ran without a disclaimer,254,1
235256355082993,Francisco Pareja,These ads ran without a disclaimer,251,2
106662191664237,Kitabisa.com Bali,These ads ran without a disclaimer,250,1
1667311853520746,Bina Marga,These ads ran without a disclaimer,250,1
107618248350216,E-Properti ID,These ads ran without a disclaimer,249,3
686643561389770,المعهد السوري للعدالة Syrian Institute for Justice,These ads ran without a disclaimer,249,1
1034238186609313,RS Permata Cirebon,These ads ran without a disclaimer,247,1
100212771566301,Canarinha Lovers,These ads ran without a disclaimer,244,1
109602414190245,עמיחי פרל -אימון וייעוץ להתפתחות אישית והשגת מטרות,These ads ran without a disclaimer,243,1
105508145022144,Geeky Base,These ads ran without a disclaimer,243,1
113170075059492,ishak.yulian.yusuf,These ads ran without a disclaimer,241,1
105022981091759,Sahabat Property,These ads ran without a disclaimer,237,1
108509890799975,Language Teacher Coach,These ads ran without a disclaimer,237,1
103755575723314,ubuddiarystore,These ads ran without a disclaimer,236,1
2292927607701374,Los Hijos de su Ritmo,These ads ran without a disclaimer,236,1
183604922084562,Masjid Al Fatah - Girian Indah,These ads ran without a disclaimer,234,1
107349943995042,Aier Global Vision Care Management Co,These ads ran without a disclaimer,234,1
157940277595342,PUDAM TIRTA SIAK,These ads ran without a disclaimer,232,1
221612254538521,You and I,These ads ran without a disclaimer,230,1
110067177928966,Perempuan Indonesia Satu,These ads ran without a disclaimer,229,1
105475931541576,"Kantor Hukum Hermanto Ambarita, SH,MH & Associates",These ads ran without a disclaimer,229,1
159151202934937,Revolt Institute,These ads ran without a disclaimer,225,1
