Page ID,Page name,Disclaimer,Amount spent (PKR),Number of ads in Library
105386239154615,Wsp10,These ads ran without a disclaimer,≤100,2
114692038230670,C301-26,These ads ran without a disclaimer,≤100,3
352144688790283,ila Bank Bahrain,These ads ran without a disclaimer,≤100,2
100979089555293,Jose Bedoya,These ads ran without a disclaimer,≤100,3
110807921950094,Awe01,These ads ran without a disclaimer,≤100,3
101412352740605,Light1297_04,These ads ran without a disclaimer,≤100,2
104882975021510,Affordable Prime Property Investment,These ads ran without a disclaimer,≤100,1
192131064217250,European Centre for Minority Issues (ECMI),These ads ran without a disclaimer,≤100,1
116139844756635,Wsp30,These ads ran without a disclaimer,≤100,2
102593009290331,LjlD1010923A,These ads ran without a disclaimer,≤100,2
137412866820,RSL Awards,These ads ran without a disclaimer,≤100,2
116360824707995,Tajziya تجزیہ,These ads ran without a disclaimer,≤100,1
100871152794567,Light1297_01,These ads ran without a disclaimer,≤100,2
102209339379355,Jinnvsccc,These ads ran without a disclaimer,≤100,1
109588075401534,KK-28,These ads ran without a disclaimer,≤100,1
100942372938316,Shengx-029,These ads ran without a disclaimer,≤100,1
109098014970060,Nature,These ads ran without a disclaimer,≤100,1
101158816191470,T1215-6,These ads ran without a disclaimer,≤100,1
110390805140062,Dueitt Mamie,These ads ran without a disclaimer,≤100,1
110403671986459,Lin-0228-10,These ads ran without a disclaimer,≤100,1
232695720751646,Privacy Applock & Easy Link-0412-L1,These ads ran without a disclaimer,≤100,1
134571176638205,One Tree Planted,These ads ran without a disclaimer,≤100,8
110683701915014,T110-15,These ads ran without a disclaimer,≤100,1
104025197797640,Matthew John - Short Story Teller,These ads ran without a disclaimer,≤100,1
106892879008355,Yout-010,These ads ran without a disclaimer,≤100,1
109844111925261,A great app Eg,These ads ran without a disclaimer,≤100,1
102262146179303,Group Grass,These ads ran without a disclaimer,≤100,1
111891315076659,Hj_m8,These ads ran without a disclaimer,≤100,1
36511036382,Central European University,These ads ran without a disclaimer,≤100,1
104679755595807,Travelary,These ads ran without a disclaimer,≤100,3
104128911658066,Our Funny Little Site Center,These ads ran without a disclaimer,≤100,1
100275978117579,CSCEC Malaysia,These ads ran without a disclaimer,≤100,1
193967487284903,What Design Can Do,These ads ran without a disclaimer,≤100,1
103190279412794,Geeky Cap,These ads ran without a disclaimer,≤100,3
105607554662320,Saad Arshad Abdullah,Saad Arshad,≤100,1
459858467436599,ATL All Day,These ads ran without a disclaimer,≤100,1
113865921640264,Awe17,These ads ran without a disclaimer,≤100,1
100441325574782,Strawberry Ice Cream,These ads ran without a disclaimer,≤100,6
716810658495271,Kaylee Walker,These ads ran without a disclaimer,≤100,2
102794852744906,Yousu-007,These ads ran without a disclaimer,≤100,1
101166972706113,Docjournals - The R Page,These ads ran without a disclaimer,≤100,1
270663943784831,Voiceofdgkhan,These ads ran without a disclaimer,≤100,1
109662488246997,Explore Haikou,These ads ran without a disclaimer,≤100,1
319739671441859,Floripa Mil Grau,These ads ran without a disclaimer,≤100,1
105565742370330,दिव्यांग मीडिया,These ads ran without a disclaimer,≤100,1
101240842908017,Shengx-026,These ads ran without a disclaimer,≤100,2
100239229610486,Muscle1202_05,These ads ran without a disclaimer,≤100,1
206197753093706,AmazingTalker,These ads ran without a disclaimer,≤100,2
103810302559348,Hj_m4,These ads ran without a disclaimer,≤100,1
110153421120306,Tiptoppo,These ads ran without a disclaimer,≤100,2
106068488158725,Graduatez - College Journey,These ads ran without a disclaimer,≤100,4
103562708321688,Older Millennials,These ads ran without a disclaimer,≤100,1
100389584753891,The University of British Columbia Magazine,These ads ran without a disclaimer,≤100,1
107040575646313,Renata Marina,These ads ran without a disclaimer,≤100,3
2236871059963655,العين فارسى AlAin Persian,These ads ran without a disclaimer,≤100,1
110584791401665,GeneZation Show,These ads ran without a disclaimer,≤100,2
100382632439605,Chill Bill,These ads ran without a disclaimer,≤100,1
102698589075063,MFIX UAE,These ads ran without a disclaimer,≤100,2
108226812107555,Yang from CGN,These ads ran without a disclaimer,≤100,2
100317895658372,Family Shirts A1,These ads ran without a disclaimer,≤100,1
116860961341193,Tt-45,These ads ran without a disclaimer,≤100,2
100132622925372,Arz Alasmar,These ads ran without a disclaimer,≤100,1
104158292537640,Lin1130-12,These ads ran without a disclaimer,≤100,1
103765899250434,Js_m11,These ads ran without a disclaimer,≤100,1
109297208744755,Jc-6,These ads ran without a disclaimer,≤100,1
108047521813671,Nano Stories,These ads ran without a disclaimer,≤100,1
112891483880725,Be safe,These ads ran without a disclaimer,≤100,1
100966486285059,C301-18,These ads ran without a disclaimer,≤100,3
101378072792091,Akx-113-22,These ads ran without a disclaimer,≤100,2
103476438266252,Tinds.com,These ads ran without a disclaimer,≤100,2
102509776122389,Youwei-032,These ads ran without a disclaimer,≤100,2
360408823991223,Ĉina Radio Internacia,These ads ran without a disclaimer,≤100,2
222308671116355,International Higher Education Teaching and Learning Association,These ads ran without a disclaimer,≤100,1
112447440410880,Queen Maketha VeShette,These ads ran without a disclaimer,≤100,1
100805886030534,Sportzspace - Magazine,These ads ran without a disclaimer,≤100,2
111068875252342,Lin-0228-21,These ads ran without a disclaimer,≤100,1
100660105981663,The Daily Drive,These ads ran without a disclaimer,≤100,1
1343465475796270,Find My Method,These ads ran without a disclaimer,≤100,1
105781105673189,Hashir Khan Durrani,These ads ran without a disclaimer,≤100,1
103686485960392,Bonjour-15,These ads ran without a disclaimer,≤100,1
112275231814174,Los secretos de david,These ads ran without a disclaimer,≤100,1
101956255632720,Jessica's Green Channel,These ads ran without a disclaimer,≤100,3
1220664628029647,Vets United programme,These ads ran without a disclaimer,≤100,2
107980252038838,რა კეთდება,These ads ran without a disclaimer,≤100,2
102046556174849,C301-44,These ads ran without a disclaimer,≤100,1
127223393628282,Ywj-052,These ads ran without a disclaimer,≤100,1
101785042777704,Online video 23,These ads ran without a disclaimer,≤100,1
102838882271105,NovelReader,These ads ran without a disclaimer,≤100,8
101465589559271,TT-58,These ads ran without a disclaimer,≤100,1
106670578633953,Sis Reading,These ads ran without a disclaimer,≤100,2
181755128507397,Entradas a tu alcance,These ads ran without a disclaimer,≤100,1
103584729087385,App Club,These ads ran without a disclaimer,≤100,2
100912922866603,Lin1129-8,These ads ran without a disclaimer,≤100,2
100357715349653,Noticias del Oso,These ads ran without a disclaimer,≤100,2
107169341928789,Gog Reading,These ads ran without a disclaimer,≤100,1
104376482547980,Lhz-07,These ads ran without a disclaimer,≤100,1
102668075081968,"Фонд премии ""Генезис""",These ads ran without a disclaimer,≤100,1
117389007967244,Wsp19,These ads ran without a disclaimer,≤100,4
103138992611168,ERZU O,These ads ran without a disclaimer,≤100,1
110712398612016,Mc01-22,These ads ran without a disclaimer,≤100,2
104387498728560,Hype Hub,These ads ran without a disclaimer,≤100,1
100974646256347,Jc-23,These ads ran without a disclaimer,≤100,3
113151038384049,Wsp45,These ads ran without a disclaimer,≤100,1
121001070939962,Ava-06,These ads ran without a disclaimer,≤100,1
102240609500589,Green Living Hub,These ads ran without a disclaimer,≤100,1
100769392869544,Clearlove001,These ads ran without a disclaimer,≤100,2
100756439507438,Bear bast 18,These ads ran without a disclaimer,≤100,2
111191810611268,Wuhan Plus,These ads ran without a disclaimer,≤100,1
114629361576564,C301-43,These ads ran without a disclaimer,≤100,1
106864382155061,Light08,These ads ran without a disclaimer,≤100,1
108371605335668,Dame HCQC Cho Die307930,These ads ran without a disclaimer,≤100,2
103023169261614,Expo Health Tourism,These ads ran without a disclaimer,≤100,2
101512272721058,Pepsiiii02,These ads ran without a disclaimer,≤100,2
114718384866789,Magic1425-01,These ads ran without a disclaimer,≤100,1
103810685716277,Jennayyy,These ads ran without a disclaimer,≤100,1
106908372227243,Vmf1101-1,These ads ran without a disclaimer,≤100,1
110130415355805,Yuy-035,These ads ran without a disclaimer,≤100,1
348409719303587,Ukraine NOW,These ads ran without a disclaimer,≤100,1
114751934918631,Lin-bmd-04,These ads ran without a disclaimer,≤100,5
107173698926440,Rindiendo en casa,These ads ran without a disclaimer,≤100,3
110858857896765,Travel Stories For You,These ads ran without a disclaimer,≤100,1
105586932260690,Sign effect,These ads ran without a disclaimer,≤100,1
105712355804400,Wsp03,These ads ran without a disclaimer,≤100,3
100396306223701,Akx-111-4,These ads ran without a disclaimer,≤100,1
105993018962142,Cgkm yg_3,These ads ran without a disclaimer,≤100,2
101007729461570,Пробный матч,These ads ran without a disclaimer,≤100,1
105192912210418,Moto Demic,These ads ran without a disclaimer,≤100,1
114087870292905,bikram_singh,These ads ran without a disclaimer,≤100,1
108182517415789,Clever Classic,These ads ran without a disclaimer,≤100,2
105376799116115,Jo-72,These ads ran without a disclaimer,≤100,2
106750994048802,Perspectiva,These ads ran without a disclaimer,≤100,1
101734074943858,Riki,These ads ran without a disclaimer,≤100,1
100696642943720,Daily Green,These ads ran without a disclaimer,≤100,7
1453997771525853,Impact Guru,These ads ran without a disclaimer,≤100,6
102103132865166,ZZ-87-pro,These ads ran without a disclaimer,≤100,4
109565364510190,Psychics Healing Insights,These ads ran without a disclaimer,≤100,2
106132295753752,C301-13,These ads ran without a disclaimer,≤100,4
68644810672,"Liorel, Art from Israel",These ads ran without a disclaimer,≤100,1
187175644993054,Global Business Outlook,These ads ran without a disclaimer,≤100,1
643692628978387,Доктор Сергей Обложко,These ads ran without a disclaimer,≤100,1
105966145776058,M314-21,These ads ran without a disclaimer,≤100,1
100913549609447,Balanced Bites,These ads ran without a disclaimer,≤100,1
102552429455951,C301-41,These ads ran without a disclaimer,≤100,4
110453981957668,Tratamiento del autismo,These ads ran without a disclaimer,≤100,3
100684516203142,Akx118-10,These ads ran without a disclaimer,≤100,1
134331253305084,ITI International Team for Implantology,These ads ran without a disclaimer,≤100,1
110946815255341,Mc01-32,These ads ran without a disclaimer,≤100,1
2124416681170254,Fibocom Wireless,These ads ran without a disclaimer,≤100,1
102067279334426,Qrscanner-10,These ads ran without a disclaimer,≤100,1
109262818769016,Youwei-012,These ads ran without a disclaimer,≤100,1
101006849619692,Lst03,These ads ran without a disclaimer,≤100,1
451540138213436,UNICEF Sudan,These ads ran without a disclaimer,≤100,2
103030261508993,The Daily CPEC,These ads ran without a disclaimer,≤100,1
115114358138360,Nanjing Memorial,These ads ran without a disclaimer,≤100,1
104368422598347,Card VPN,These ads ran without a disclaimer,≤100,3
115012894826451,C301-28,These ads ran without a disclaimer,≤100,1
127963254019029,imageplayground Camera shop,These ads ran without a disclaimer,≤100,1
101121672823758,Akx118-4,These ads ran without a disclaimer,≤100,1
105387765113012,The Inclusion Post,These ads ran without a disclaimer,≤100,1
103304035928442,IKUNa05,These ads ran without a disclaimer,≤100,2
267410650127820,NRD Companies,These ads ran without a disclaimer,≤100,1
106639515641292,Jianzhuye04,These ads ran without a disclaimer,≤100,3
102342747923923,Researchpod,These ads ran without a disclaimer,≤100,3
103959811845477,Blue Gazette,These ads ran without a disclaimer,≤100,1
1526189661018367,Aspire Artemis,These ads ran without a disclaimer,≤100,1
105101614820276,Rencontre Jésus,These ads ran without a disclaimer,≤100,1
127324190289184,Cvx-gl-025,These ads ran without a disclaimer,≤100,1
317846625578442,Fez Rehman,These ads ran without a disclaimer,≤100,1
115602001493333,Z-50-pro,These ads ran without a disclaimer,≤100,5
107353974006370,4mycity.us,These ads ran without a disclaimer,≤100,1
113494377640346,Silicon Valley Investclub,These ads ran without a disclaimer,≤100,2
102585149444864,KK-29,These ads ran without a disclaimer,≤100,2
212864082137,Mike Manning,These ads ran without a disclaimer,≤100,1
118943581127315,Ava-04,These ads ran without a disclaimer,≤100,1
167878593236712,UNICEF en español,These ads ran without a disclaimer,≤100,1
110365075274715,White Ferrari01,These ads ran without a disclaimer,≤100,1
116581421373488,Fast QR& Easy Link-0417-L1,These ads ran without a disclaimer,≤100,1
103399319274551,Hj_m10,These ads ran without a disclaimer,≤100,1
107271378852156,Sohail Shams,These ads ran without a disclaimer,≤100,1
102839539066726,Motor-Wheel,These ads ran without a disclaimer,≤100,4
102984361463961,Igrow Academy,These ads ran without a disclaimer,≤100,1
103226118306493,Cannes World Film Festival,These ads ran without a disclaimer,≤100,2
103242652667745,Hmy-peach0110e,These ads ran without a disclaimer,≤100,1
19746387261,Humane Society International,These ads ran without a disclaimer,≤100,3
100434329496344,FlyProxy,These ads ran without a disclaimer,≤100,1
110680758369406,Sponge_ecology,These ads ran without a disclaimer,≤100,1
