Page ID,Page name,Disclaimer,Amount spent (NZD),Number of ads in Library
114297233766466,Integrity Notable,These ads ran without a disclaimer,≤100,1
115905677764391,Tes Reading,These ads ran without a disclaimer,≤100,1
100960075341,Qantara.de - Dialog mit der islamischen Welt,These ads ran without a disclaimer,≤100,2
100575109262683,Kov Stories,These ads ran without a disclaimer,≤100,1
102493898774444,Trishul,These ads ran without a disclaimer,≤100,1
297170180294593,TBD Media Group,These ads ran without a disclaimer,≤100,4
604598226218072,CNH Industrial,These ads ran without a disclaimer,≤100,2
105888902425441,Self Reliance Society,These ads ran without a disclaimer,≤100,1
105955335714645,Exsprout-store,These ads ran without a disclaimer,≤100,1
260914667785524,Damian Emba,These ads ran without a disclaimer,≤100,1
2624693567603786,Far So Close,These ads ran without a disclaimer,≤100,1
1004994643222938,Science Partner Journals,These ads ran without a disclaimer,≤100,1
791943710959735,EPOP,These ads ran without a disclaimer,≤100,1
405992869868497,Situary,These ads ran without a disclaimer,≤100,1
1600582230005427,Rajesh Bhai Patel,These ads ran without a disclaimer,≤100,1
109526298494264,Crafty Bee,These ads ran without a disclaimer,≤100,1
524386044429354,The Lesson,These ads ran without a disclaimer,≤100,3
111611514344138,nopeetstore.com,These ads ran without a disclaimer,≤100,1
102454388760688,Kids101,These ads ran without a disclaimer,≤100,1
110177838368464,Freedom Grams,These ads ran without a disclaimer,≤100,3
111351088478835,My Diwise,These ads ran without a disclaimer,≤100,6
208338536239798,This Is Beijing,These ads ran without a disclaimer,≤100,1
102128632480326,Hanedlyamen,These ads ran without a disclaimer,≤100,1
100988805835794,Hilary Smith Author,These ads ran without a disclaimer,≤100,1
100592088904066,Traveler Dreams Sunshine,These ads ran without a disclaimer,≤100,1
50627927712,California Professional Firefighters,These ads ran without a disclaimer,≤100,1
102582072617001,Yey Story,These ads ran without a disclaimer,≤100,1
829208673777443,Regan Hillyer,These ads ran without a disclaimer,≤100,1
540394386118032,Jaxsta,These ads ran without a disclaimer,≤100,1
107071794119345,Build Show Network,These ads ran without a disclaimer,≤100,1
107915877556158,Da Cura Pets,These ads ran without a disclaimer,≤100,1
331093121038829,Onwu-obi Uchechi,These ads ran without a disclaimer,≤100,1
104197914934368,E.T. Gunnarsson,These ads ran without a disclaimer,≤100,1
105216462239710,stray.lion,These ads ran without a disclaimer,≤100,1
104634984823269,haniartsss,These ads ran without a disclaimer,≤100,1
101477159279406,Shop Mall,These ads ran without a disclaimer,≤100,1
178194518893277,اقرأ لي,These ads ran without a disclaimer,≤100,1
116845691339120,Awe21,These ads ran without a disclaimer,≤100,1
2221386338099123,WhatDa?,These ads ran without a disclaimer,≤100,1
103534409200221,Misgav entertainment,These ads ran without a disclaimer,≤100,1
1516237175346381,Ocean's Envy,These ads ran without a disclaimer,≤100,1
769844563363071,Belle Butler,These ads ran without a disclaimer,≤100,1
105816638139739,EIY Intelligence,These ads ran without a disclaimer,≤100,1
116225038048095,Magic1419-02,These ads ran without a disclaimer,≤100,1
1073451242736359,Van Diemen's Band,These ads ran without a disclaimer,≤100,1
272598007895392,Rise Phoenix,These ads ran without a disclaimer,≤100,1
136235250405370,The Fashion Ball,These ads ran without a disclaimer,≤100,2
142535995803512,Capgemini,These ads ran without a disclaimer,≤100,4
172348652806226,DEKRA,These ads ran without a disclaimer,≤100,1
1809714036021581,ProVeg International,These ads ran without a disclaimer,≤100,1
502256973569145,Discover Lifestyle,These ads ran without a disclaimer,≤100,1
448246645562544,China Spotlight,These ads ran without a disclaimer,≤100,1
105423097985154,DarlingtonScents,These ads ran without a disclaimer,≤100,2
112618128081720,trygve.the.truth,These ads ran without a disclaimer,≤100,2
128359940562989,Bebo Mia,These ads ran without a disclaimer,≤100,1
433069210590782,"White Label Comedy - Creative, Social Media and Marketing Agency",These ads ran without a disclaimer,≤100,1
535481743222302,Rukia Publishing Book Promotions,These ads ran without a disclaimer,≤100,1
581812981838021,湖南卫视 芒果TV,These ads ran without a disclaimer,≤100,15
107977798705602,Fantastic Trends Daily,These ads ran without a disclaimer,≤100,1
113546554489501,Foody Reading,These ads ran without a disclaimer,≤100,1
111675577199329,Saffron & Serai,These ads ran without a disclaimer,≤100,1
267771929905471,McRent - Europas größte Wohnmobilvermietung,These ads ran without a disclaimer,≤100,1
183389612240895,Garuda Bangsa,These ads ran without a disclaimer,≤100,1
93215829929,International Surfing Association,These ads ran without a disclaimer,≤100,2
100611291823269,Dignity Freedom Network New Zealand,These ads ran without a disclaimer,≤100,1
125322574145076,Magpie Wedding,These ads ran without a disclaimer,≤100,1
262368457501750,The Humanity Accelerator Project,These ads ran without a disclaimer,≤100,2
393304404377707,中華人民共和國外交部駐香港特別行政區特派員公署,These ads ran without a disclaimer,≤100,8
101886144571843,Trendy Tees,These ads ran without a disclaimer,≤100,7
101166972706113,Docjournals - The R Page,These ads ran without a disclaimer,≤100,6
110326954969976,Funky Geeks,These ads ran without a disclaimer,≤100,2
100200559172333,Readox,These ads ran without a disclaimer,≤100,8
105080675178133,Cristina Souza Campos,These ads ran without a disclaimer,≤100,2
179573686021149,Unmasking the killer of the missing Beaumont children,These ads ran without a disclaimer,≤100,1
104588134844572,Римский роман,These ads ran without a disclaimer,≤100,1
263891740944446,Nico D.A,These ads ran without a disclaimer,≤100,1
1980692922227031,Tangled Willows Farm,These ads ran without a disclaimer,≤100,1
100136675658865,WaterPots,These ads ran without a disclaimer,≤100,1
1542129772510765,Taiwan in Atlanta 駐亞特蘭大台北經濟文化辦事處,These ads ran without a disclaimer,≤100,1
228361564012321,Expo Riva Schuh,These ads ran without a disclaimer,≤100,1
109219254789247,NEArt,These ads ran without a disclaimer,≤100,1
343135665787225,International Conference on Family Planning,These ads ran without a disclaimer,≤100,2
194953000528458,Global Campus of Human Rights,These ads ran without a disclaimer,≤100,9
106750994048802,Perspectiva,These ads ran without a disclaimer,≤100,2
288094762025476,Tibidabo Publishing,These ads ran without a disclaimer,≤100,1
615833225427017,HAEFA Bangladesh,These ads ran without a disclaimer,≤100,1
607837145982533,Balmain Para-Rowing Inc.,These ads ran without a disclaimer,≤100,1
104999991893046,thegreenprerogative,These ads ran without a disclaimer,≤100,1
27452683494,Borracho,These ads ran without a disclaimer,≤100,1
128466876911,Amy Lynn Smith - Writer + Strategist,These ads ran without a disclaimer,≤100,1
176104589110851,IEEE,These ads ran without a disclaimer,≤100,4
240336477689,FastPro-Secure&Fast-2,These ads ran without a disclaimer,≤100,1
1575300589358145,China Culture,These ads ran without a disclaimer,≤100,1
402408343146092,Malaysia Healthcare Travel Council,These ads ran without a disclaimer,≤100,1
109410729679345,Grey Dynamics,These ads ran without a disclaimer,≤100,1
1692623654294404,Persian Media Production رسانۀ پارسی,These ads ran without a disclaimer,≤100,2
102130299317180,Easy Scanner-G,These ads ran without a disclaimer,≤100,1
194886144517585,Solid English School,These ads ran without a disclaimer,≤100,1
1010847105623136,NowThis Earth,These ads ran without a disclaimer,≤100,3
102239855296722,Through the Eyes of the Child,These ads ran without a disclaimer,≤100,1
169818716857131,The Super Mom Life,These ads ran without a disclaimer,≤100,2
108693554258946,Awesome Gifts - amzitee-shoes,These ads ran without a disclaimer,≤100,2
165476513965,Royal Society Publishing,These ads ran without a disclaimer,≤100,3
111132794348779,That Happened,These ads ran without a disclaimer,≤100,3
295218458067554,10 Steps to Mars,These ads ran without a disclaimer,≤100,1
103189669746931,U.S. Farmers & Ranchers in Action,These ads ran without a disclaimer,≤100,3
100517778523636,shiloh_church_mannivakkam,These ads ran without a disclaimer,≤100,1
205201112865297,BeatStars,These ads ran without a disclaimer,≤100,1
338205530623,قناة الحوار - Alhiwar TV,These ads ran without a disclaimer,≤100,2
107533858776006,Qrscanner-11,These ads ran without a disclaimer,≤100,2
108812094724762,MTGF Comma,These ads ran without a disclaimer,≤100,1
92572781406,"Gavi, the Vaccine Alliance",These ads ran without a disclaimer,≤100,2
951789524976686,Ashleigh Harley,These ads ran without a disclaimer,≤100,1
110808984526235,Top Pop Today pool,These ads ran without a disclaimer,≤100,1
117229076814878,thephotographycurator,These ads ran without a disclaimer,≤100,1
637515686338540,Radio Neshat / رادیونشاط,These ads ran without a disclaimer,≤100,1
155772124463402,Travel + Leisure Southeast Asia,These ads ran without a disclaimer,≤100,1
101801896033176,Light1297_02,These ads ran without a disclaimer,≤100,1
100181386277305,Mazha06,These ads ran without a disclaimer,≤100,1
102589594662993,Can you Spot IT?,These ads ran without a disclaimer,≤100,1
104443825075792,The Outlawed Party,These ads ran without a disclaimer,≤100,1
120264321350387,Ms. Rashmi Aiyappa,These ads ran without a disclaimer,≤100,2
106832364427701,Martin Parkos,These ads ran without a disclaimer,≤100,2
223954065049211,Digital Marketers Down Under - DMDU,These ads ran without a disclaimer,≤100,1
2167369146915182,Lulu Simon,These ads ran without a disclaimer,≤100,1
156376441976906,E-Biome,These ads ran without a disclaimer,≤100,1
189232005248268,CTG,These ads ran without a disclaimer,≤100,10
103590738209058,Maria Clara,These ads ran without a disclaimer,≤100,1
100112796084881,Futbolete - Page 4,These ads ran without a disclaimer,≤100,1
102502805729408,Peace To Ukraine,These ads ran without a disclaimer,≤100,1
170154014617119,Alex Savu Photography,These ads ran without a disclaimer,≤100,1
144119958971199,Engineering Institute of Technology,These ads ran without a disclaimer,≤100,1
104831325728448,Diario del Pueblo,These ads ran without a disclaimer,≤100,1
107925771717881,Paw saviors,These ads ran without a disclaimer,≤100,1
106670578633953,Sis Reading,These ads ran without a disclaimer,≤100,2
268271896588240,Rebel Thriver,These ads ran without a disclaimer,≤100,1
118868520032662,IAM Amazing Organic Products and Opportunity by Mark Pilar,These ads ran without a disclaimer,≤100,1
551085968402181,Suite Comfort,These ads ran without a disclaimer,≤100,1
104303621661263,Meilleur Film HD,These ads ran without a disclaimer,≤100,1
819106034791371,Richard Amoaye Ministries,These ads ran without a disclaimer,≤100,1
112915321299255,Dr. Joe-Joe McManus.,These ads ran without a disclaimer,≤100,1
108655461411377,Valter Studio,These ads ran without a disclaimer,≤100,1
1489216321366886,Corinne Lorraine Art & Design,These ads ran without a disclaimer,≤100,1
100422424881055,The Open Chest Confidence Academy,These ads ran without a disclaimer,≤100,1
102361115284002,Hindus for Human Rights-Australia,These ads ran without a disclaimer,≤100,1
571956836171870,Carlo Tedesco Showroom,These ads ran without a disclaimer,≤100,1
279083325560817,Running Out of Time,These ads ran without a disclaimer,≤100,4
103865398684146,__devisu__,These ads ran without a disclaimer,≤100,1
100933181300484,Atma Anand Tiwari,These ads ran without a disclaimer,≤100,1
1550315038410876,FOUR Magazine,These ads ran without a disclaimer,≤100,1
100430122967931,Celebrity Buda,These ads ran without a disclaimer,≤100,1
106031815565093,Geeksoutfit,These ads ran without a disclaimer,≤100,4
104305332210709,Tor Stories,These ads ran without a disclaimer,≤100,1
110496334007723,Art for Introvert,These ads ran without a disclaimer,≤100,1
228813340950587,Media Job Point,These ads ran without a disclaimer,≤100,1
1944800148931143,Initiative to Resist Institutional Slavery & Exploitation,These ads ran without a disclaimer,≤100,1
101472325564827,GiantZip-YSJ,These ads ran without a disclaimer,≤100,4
102769508276166,Kinhouse Studio,These ads ran without a disclaimer,≤100,1
145752338944033,Air China,These ads ran without a disclaimer,≤100,2
224335474975,台灣光華雜誌 Taiwan Panorama,These ads ran without a disclaimer,≤100,1
110983985654722,Ordo Fratrum Minorum - ofm.org,These ads ran without a disclaimer,≤100,1
1673669186277733,Freeda,These ads ran without a disclaimer,≤100,3
712936602124528,"Pacific Theological College, Suva, Fiji Islands",These ads ran without a disclaimer,≤100,2
1606568989585609,AirVūz,These ads ran without a disclaimer,≤100,2
274400273295605,Programa Papo de Bola,These ads ran without a disclaimer,≤100,1
109834373890259,Lorrnnzo,These ads ran without a disclaimer,≤100,2
292306430976006,Travel Funtu,These ads ran without a disclaimer,≤100,3
110113628312383,Help Ukraine,These ads ran without a disclaimer,≤100,1
108810171707313,Word Worth,These ads ran without a disclaimer,≤100,3
