Page ID,Page name,Disclaimer,Amount spent (PLN),Number of ads in Library
114568973736472,Odliczanie do końca kadencji Andrzeja Dudy,These ads ran without a disclaimer,≤100,1
113239120085194,Edu-Arctic.PL,These ads ran without a disclaimer,≤100,5
291368074052602,Tomasz Tutak,These ads ran without a disclaimer,≤100,1
103421911379753,IH Systems,These ads ran without a disclaimer,≤100,1
838651906171634,Wolne Miasto Wołomin,These ads ran without a disclaimer,≤100,1
240031549195003,Dariusz Skubiszewski kandydat na Radnego,These ads ran without a disclaimer,≤100,1
170777592796629,Krystian Zieliński,These ads ran without a disclaimer,≤100,1
100546379278809,U-Concert Europe. Концерти та події в Європі,These ads ran without a disclaimer,≤100,1
108351405888534,Grupa Locomotora,These ads ran without a disclaimer,≤100,1
166458306835174,Powiat Oświęcimski,These ads ran without a disclaimer,≤100,1
150535855382253,LOGinLAB,These ads ran without a disclaimer,≤100,1
1468541043377161,O'right,These ads ran without a disclaimer,≤100,1
108190863892392,Rakowski Tomasz,These ads ran without a disclaimer,≤100,7
224731970731613,Marianna Zuzanna Krzakiewicz,These ads ran without a disclaimer,≤100,1
126359264555319,EKOTYKI - Targi Kosmetyków Naturalnych,These ads ran without a disclaimer,≤100,1
587358128109110,Si. Instytut Kosmetologii Estetycznej i Podologii,These ads ran without a disclaimer,≤100,1
426789497419038,Spółdzielnia,These ads ran without a disclaimer,≤100,2
111660007112989,"Bydgoski Klub Turystyczny ""Rowerowe Błonie""",These ads ran without a disclaimer,≤100,1
989142487786321,PodKlucz Radom,These ads ran without a disclaimer,≤100,1
105269848682891,Вольны Беларускі Ўніверсітэт / Free Belarus University,These ads ran without a disclaimer,≤100,1
854677834736953,Poound,These ads ran without a disclaimer,≤100,3
191224898136094,EU.RO Group Russia,These ads ran without a disclaimer,≤100,10
333956597459183,Rosehot.com,These ads ran without a disclaimer,≤100,14
107566327642862,Whitee,These ads ran without a disclaimer,≤100,1
198477390222424,Alex Yanovsky,These ads ran without a disclaimer,≤100,2
105460177745611,GoodbyePlastics,These ads ran without a disclaimer,≤100,4
925531360971662,Mastersradio,These ads ran without a disclaimer,≤100,1
113134704717635,Благодійний фонд Вільні,These ads ran without a disclaimer,≤100,1
103009335889171,efremova_a_n_n_a,These ads ran without a disclaimer,≤100,1
101345951406817,超好看閲讀,These ads ran without a disclaimer,≤100,2
117006883428860,Save Our Future,These ads ran without a disclaimer,≤100,3
2296094330467325,R2Games,These ads ran without a disclaimer,≤100,3
528988970963509,Hotel Mandarin Clubhouse Kharkov,These ads ran without a disclaimer,≤100,2
270010493406587,David González,These ads ran without a disclaimer,≤100,2
922311201130062,Miapetra Kumpula-Natri,These ads ran without a disclaimer,≤100,1
198317336853861,Qatar Airways,These ads ran without a disclaimer,≤100,6
344063115645237,Independent Nigeria,These ads ran without a disclaimer,≤100,1
115256017052956,Polska Ludzi Wolnych,These ads ran without a disclaimer,≤100,1
100108885093943,Kandydat lepszy niż najlepszy,These ads ran without a disclaimer,≤100,1
167987350281486,Narodowe Czytanie,These ads ran without a disclaimer,≤100,1
307655433123654,Constance_design,These ads ran without a disclaimer,≤100,1
101406175131917,Wierzejki z certyfikatem,These ads ran without a disclaimer,≤100,4
111092091204258,Cezary Lewicki,These ads ran without a disclaimer,≤100,1
100801318419594,Cristo,These ads ran without a disclaimer,≤100,1
763097837185993,Instituto Reformado de São Paulo,These ads ran without a disclaimer,≤100,5
190775914127471,Легализация / Познань,These ads ran without a disclaimer,≤100,1
106882027720933,Ugreen_Us,These ads ran without a disclaimer,≤100,6
555545397855733,Gmina Rawicz,These ads ran without a disclaimer,≤100,1
125735164292115,Szkiełko Garusa,These ads ran without a disclaimer,≤100,1
493204407417159,Okręgowa Izba Lekarska w Warszawie im. prof. Jana Nielubowicza,These ads ran without a disclaimer,≤100,1
249707698217289,Wrocławianie dla Wrocławian,These ads ran without a disclaimer,≤100,1
111310121462582,WROC ma MOC,These ads ran without a disclaimer,≤100,1
181053201749946,Caio Smith,These ads ran without a disclaimer,≤100,1
109391388543268,Mariana Alves,These ads ran without a disclaimer,≤100,8
105773428654981,Singer Gaelic - Cantora Gaélica,These ads ran without a disclaimer,≤100,1
545821108942121,Vereador Serginho,These ads ran without a disclaimer,≤100,1
100617528897947,Johw Gaming,These ads ran without a disclaimer,≤100,1
655968144447608,Global Agribusiness Forum,These ads ran without a disclaimer,≤100,2
999436770067237,VULCAN - rozwiązania dla edukacji,These ads ran without a disclaimer,≤100,1
108734278765131,Multiagent Centrum Ubezpieczeń,These ads ran without a disclaimer,≤100,1
255177487682058,Jennifer Smith,These ads ran without a disclaimer,≤100,1
101545495832723,a.yazs,These ads ran without a disclaimer,≤100,1
982256738646229,Art of Zoltan Pogonyi,These ads ran without a disclaimer,≤100,1
101242779324073,The Scroll,These ads ran without a disclaimer,≤100,1
1991495041106641,Teaching English with Cambridge,These ads ran without a disclaimer,≤100,2
1598210863727191,Joanna Pilarczyk Art,These ads ran without a disclaimer,≤100,1
339521610571176,OHJO - Kosmetyki Naturalne,These ads ran without a disclaimer,≤100,1
103775955940266,Wirtualny Płock 24,These ads ran without a disclaimer,≤100,1
853266051457676,Fundacja Kajakowa Tołhaj-GDK,These ads ran without a disclaimer,≤100,1
100375162713166,Subel,These ads ran without a disclaimer,≤100,1
105790945130794,Nieoficjalna strona _#R,These ads ran without a disclaimer,≤100,1
101148575506847,Pavel Zhalkevich,These ads ran without a disclaimer,≤100,1
107595605485195,adwokatka_z_sosnowca,These ads ran without a disclaimer,≤100,1
166926429845459,Witold Szmidtke Przewodniczący Rady Miejskiej w Żukowie,These ads ran without a disclaimer,≤100,1
483524865128230,Thomas odkurzacze,These ads ran without a disclaimer,≤100,1
2590895617603892,Edyta Agnieszka Wójcik - Psychologia i Wizerunek,These ads ran without a disclaimer,≤100,1
105436655152743,Dawid Murek,These ads ran without a disclaimer,≤100,1
163660486828954,Zuzanna Jeleniewska - Radna Miasta Szczecin,These ads ran without a disclaimer,≤100,1
103362561742313,KUNIK.podcast,These ads ran without a disclaimer,≤100,1
790693937678289,Lewym Okiem,These ads ran without a disclaimer,≤100,1
113948120445321,Pan Droniarz,These ads ran without a disclaimer,≤100,1
302111346601445,Mamobab czyta,These ads ran without a disclaimer,≤100,2
108591124032197,Jaspisowa Apartamenty Rzeszów,These ads ran without a disclaimer,≤100,1
305630566957322,Poznań Podolany Zalewana Czorsztyńska,These ads ran without a disclaimer,≤100,1
417528878997914,Echo Dnia Przysucha,These ads ran without a disclaimer,≤100,1
100239118168486,Dr n. med. Łukasz Blukacz,These ads ran without a disclaimer,≤100,1
1888407121466741,Dariusz Stefaniuk,These ads ran without a disclaimer,≤100,1
587772321233299,Fundacja Animals Mielec - KRS 0000438628 Organizacja Pożytku Publicznego.,These ads ran without a disclaimer,≤100,1
175548485821518,Riff Action Family,These ads ran without a disclaimer,≤100,1
825090017582141,Griffeye,These ads ran without a disclaimer,≤100,1
210271319048714,Wallenius Wilhelmsen,These ads ran without a disclaimer,≤100,3
110319640757764,Leadvent Group,These ads ran without a disclaimer,≤100,3
117373956604405,Patrioci murem za PiS i Dobrą Zmianą,These ads ran without a disclaimer,≤100,2
1521605608154945,Hyperin,These ads ran without a disclaimer,≤100,2
460648374037388,Ambition,These ads ran without a disclaimer,≤100,1
669800489703034,Fundacja Rozwoju Kwalifikacji Stella Virium,These ads ran without a disclaimer,≤100,1
137512136409981,Młodzież Wszechpolska - Częstochowa,These ads ran without a disclaimer,≤100,1
106357050731361,Maciej Kopiec,These ads ran without a disclaimer,≤100,1
774975632523657,Strzelnica Świdnica KSOS,These ads ran without a disclaimer,≤100,1
105233921919553,Krystian Sanewski - Komitet Wyborczy Wyborców PL 2050 DOLNY ŚLĄSK,These ads ran without a disclaimer,≤100,1
102393555440598,ewelinadolowy,These ads ran without a disclaimer,≤100,1
1867104563547784,Photoaishaisssa,These ads ran without a disclaimer,≤100,1
247112408829120,Enprom,These ads ran without a disclaimer,≤100,1
103334145989995,Piotr Ostrowski Radny Rady Miejskiej w Żninie,These ads ran without a disclaimer,≤100,1
142976505811472,Masaryk University,These ads ran without a disclaimer,≤100,3
121384434591296,Cappella Gedanensis,These ads ran without a disclaimer,≤100,1
259275223931408,Bartłomiej Wrzoskiewicz - radnym z Byczyny,These ads ran without a disclaimer,≤100,1
156946607791172,MS Good Life,These ads ran without a disclaimer,≤100,1
218055575039020,Technikum Weterynarii w Warszawie,These ads ran without a disclaimer,≤100,1
240337955989699,Grodzisk Wielkopolski naszemiasto.pl,These ads ran without a disclaimer,≤100,1
1841022509501073,Prawo i Sprawiedliwość Zelów,These ads ran without a disclaimer,≤100,1
140896963332149,Swen_MIXXX,These ads ran without a disclaimer,≤100,1
236811082849005,Wolne Miasto Grodziec,These ads ran without a disclaimer,≤100,1
112858915044488,zus.status_ukr,These ads ran without a disclaimer,≤100,1
121694195205465,Stowarzyszenie Razem Możemy Więcej,These ads ran without a disclaimer,≤100,1
171282511658709,HalePrzemyslowe.plus,These ads ran without a disclaimer,≤100,1
369211517007230,STOPuzależnieniom.pl,These ads ran without a disclaimer,≤100,2
520139541372564,Smartsolutions,These ads ran without a disclaimer,≤100,1
1844011755641781,Inclusiva,These ads ran without a disclaimer,≤100,1
119591011098917,Tomorrow.Mobility,These ads ran without a disclaimer,≤100,1
103341011759825,Маланка Медиа,These ads ran without a disclaimer,≤100,7
1669470583334879,Hund Hund,These ads ran without a disclaimer,≤100,4
1619664661430796,Plastics Recyclers Europe,These ads ran without a disclaimer,≤100,1
100858651587609,"Ave, Europa",These ads ran without a disclaimer,≤100,1
111611514344138,nopeetstore.com,These ads ran without a disclaimer,≤100,1
104623025234140,a.wallez1,These ads ran without a disclaimer,≤100,1
104958319071056,FIGIEFA,These ads ran without a disclaimer,≤100,1
464044163751702,Green Innovation Group A/S,These ads ran without a disclaimer,≤100,2
270548686321298,Bühler Group,These ads ran without a disclaimer,≤100,1
103481987903313,Petr Lebeda Photography,These ads ran without a disclaimer,≤100,1
158887400816820,SAP Sports & Entertainment,These ads ran without a disclaimer,≤100,1
1894344257530680,Turbo Athlete,These ads ran without a disclaimer,≤100,2
105967561634065,mia.i.art,These ads ran without a disclaimer,≤100,2
102196512515996,"Mỹ Phẩm Trị Nám Hoshi - Trắng Da, Sạch Tàn Nhang Chính Hãng Nhật Bản",These ads ran without a disclaimer,≤100,1
249688512279383,Cat Lovers Corner,These ads ran without a disclaimer,≤100,2
106549231771979,Wololt,These ads ran without a disclaimer,≤100,5
111813021709626,Humans Care Foundation,These ads ran without a disclaimer,≤100,3
844025722617566,Motocross Lovers,These ads ran without a disclaimer,≤100,11
106704435335483,Ooksana UK,These ads ran without a disclaimer,≤100,1
520171088019503,Liforme,These ads ran without a disclaimer,≤100,4
1057565511080118,Raise Suicide Awareness,These ads ran without a disclaimer,≤100,4
393079537706094,Termico płyty fundamentowe,These ads ran without a disclaimer,≤100,1
349925852406748,SavenOffer Video,These ads ran without a disclaimer,≤100,1
110861044842805,World Visionary Society,These ads ran without a disclaimer,≤100,1
105583432228132,Инвестиции в РУ Европ,These ads ran without a disclaimer,≤100,1
1521938788069781,Українська асоціація відновлюваної енергетики,These ads ran without a disclaimer,≤100,1
326137260577682,Timebutterfly,These ads ran without a disclaimer,≤100,1
600751563338987,Father Edward J. Flanagan,These ads ran without a disclaimer,≤100,3
115055903696941,America_with_anastasiia,These ads ran without a disclaimer,≤100,3
1733500246918080,Zakręty Umysłu,These ads ran without a disclaimer,≤100,1
113873220799705,Wybory na Świecie,These ads ran without a disclaimer,≤100,1
1016204201774503,BWA Breakers,These ads ran without a disclaimer,≤100,1
103967934478658,Planeta Aspie,These ads ran without a disclaimer,≤100,1
1508744502684456,parkrun Konstancin-Jeziorna,These ads ran without a disclaimer,≤100,1
1439971936246524,Nikon Photo Contest,These ads ran without a disclaimer,≤100,2
1006395402704823,Henryk Fundacja,These ads ran without a disclaimer,≤100,1
102111034764952,Jaslo365.pl,These ads ran without a disclaimer,≤100,1
965594840190316,Wycieczki Weekendowe Mystictravel,These ads ran without a disclaimer,≤100,1
478897718791121,Słoneczniki,These ads ran without a disclaimer,≤100,1
259047753954822,Paweł Bocian,These ads ran without a disclaimer,≤100,1
108662204240194,Akademia Wiedza i Praktyka,These ads ran without a disclaimer,≤100,1
188306411036053,Kancelaria Radcy Prawnego Michał Mlecz,These ads ran without a disclaimer,≤100,1
102840283135693,Kordegarda. Galeria Narodowego Centrum Kultury,These ads ran without a disclaimer,≤100,1
2273404059547940,Akhpal torghar,These ads ran without a disclaimer,≤100,20
101244381492592,Drifting Ełej,These ads ran without a disclaimer,≤100,1
2906111106082716,Protest  w sprawie planu zagospodarownia Katowic,These ads ran without a disclaimer,≤100,2
245654351962050,Augustyn Geras - KKW Trzecia Droga,These ads ran without a disclaimer,≤100,2
106674045235238,La Rocka Beach Resort,These ads ran without a disclaimer,≤100,1
103659814529225,Telegram канал,These ads ran without a disclaimer,≤100,1
109708091300647,Round Rivers,These ads ran without a disclaimer,≤100,4
110854927413365,Praktyki Czytania,These ads ran without a disclaimer,≤100,1
142889406367972,Jacek Jelonek,These ads ran without a disclaimer,≤100,1
248916265810420,Koalicja Obywatelska - Powiat Chełmiński,These ads ran without a disclaimer,≤100,2
